LOCATION;SUBJECT;MEASURE;TIME;Value
SSA;MAIZE;TONNE_HA;2018;2.1
SSA;MAIZE;TONNE_HA;2019;2.13
SSA;MAIZE;TONNE_HA;2020;2.16
SSA;MAIZE;TONNE_HA;2021;2.2
SSA;MAIZE;TONNE_HA;2022;2.23
SSA;MAIZE;TONNE_HA;2023;2.27
SSA;MAIZE;TONNE_HA;2024;2.3
SSA;MAIZE;TONNE_HA;2025;2.34
SSA;MAIZE;TONNE_HA;2026;2.37
SSA;RICE;TONNE_HA;1990;1.06
SSA;RICE;TONNE_HA;1991;1.05
SSA;RICE;TONNE_HA;1992;1.05
SSA;RICE;TONNE_HA;1993;1.08
SSA;RICE;TONNE_HA;1994;0.97
SSA;RICE;TONNE_HA;1995;1.02
SSA;RICE;TONNE_HA;1996;1.12
SSA;RICE;TONNE_HA;1997;1.02
SSA;RICE;TONNE_HA;1998;1.04
SSA;RICE;TONNE_HA;1999;1.07
SSA;RICE;TONNE_HA;2000;1.05
SSA;RICE;TONNE_HA;2001;1.06
SSA;RICE;TONNE_HA;2002;1.07
SSA;RICE;TONNE_HA;2003;1.1
SSA;RICE;TONNE_HA;2004;1.08
SSA;RICE;TONNE_HA;2005;1.13
SSA;RICE;TONNE_HA;2006;1.16
SSA;RICE;TONNE_HA;2007;1.18
SSA;RICE;TONNE_HA;2008;1.22
SSA;RICE;TONNE_HA;2009;1.31
SSA;RICE;TONNE_HA;2010;1.44
SSA;RICE;TONNE_HA;2011;1.35
SSA;RICE;TONNE_HA;2012;1.38
SSA;RICE;TONNE_HA;2013;1.41
SSA;RICE;TONNE_HA;2014;1.44
SSA;RICE;TONNE_HA;2015;1.42
SSA;RICE;TONNE_HA;2016;1.46
SSA;RICE;TONNE_HA;2017;1.5
SSA;RICE;TONNE_HA;2018;1.53
SSA;RICE;TONNE_HA;2019;1.55
SSA;RICE;TONNE_HA;2020;1.58
SSA;RICE;TONNE_HA;2021;1.6
SSA;RICE;TONNE_HA;2022;1.62
SSA;RICE;TONNE_HA;2023;1.65
SSA;RICE;TONNE_HA;2024;1.67
SSA;RICE;TONNE_HA;2025;1.7
SSA;RICE;TONNE_HA;2026;1.72
SSA;SOYBEAN;TONNE_HA;1990;1
SSA;SOYBEAN;TONNE_HA;1991;0.47
SSA;SOYBEAN;TONNE_HA;1992;0.56
SSA;SOYBEAN;TONNE_HA;1993;0.54
SSA;SOYBEAN;TONNE_HA;1994;0.49
SSA;SOYBEAN;TONNE_HA;1995;0.58
SSA;SOYBEAN;TONNE_HA;1996;0.84
SSA;SOYBEAN;TONNE_HA;1997;0.81
SSA;SOYBEAN;TONNE_HA;1998;0.89
SSA;SOYBEAN;TONNE_HA;1999;0.9
SSA;SOYBEAN;TONNE_HA;2000;1.01
SSA;SOYBEAN;TONNE_HA;2001;0.91
SSA;SOYBEAN;TONNE_HA;2002;1
SSA;SOYBEAN;TONNE_HA;2003;1.12
SSA;SOYBEAN;TONNE_HA;2004;1.07
SSA;SOYBEAN;TONNE_HA;2005;1.08
SSA;SOYBEAN;TONNE_HA;2006;1.02
SSA;SOYBEAN;TONNE_HA;2007;1.02
SSA;SOYBEAN;TONNE_HA;2008;1.14
SSA;SOYBEAN;TONNE_HA;2009;1.01
SSA;SOYBEAN;TONNE_HA;2010;1.02
SSA;SOYBEAN;TONNE_HA;2011;1.13
SSA;SOYBEAN;TONNE_HA;2012;1.13
SSA;SOYBEAN;TONNE_HA;2013;1.14
SSA;SOYBEAN;TONNE_HA;2014;1.16
SSA;SOYBEAN;TONNE_HA;2015;1.16
SSA;SOYBEAN;TONNE_HA;2016;1.16
SSA;SOYBEAN;TONNE_HA;2017;1.18
SSA;SOYBEAN;TONNE_HA;2018;1.19
SSA;SOYBEAN;TONNE_HA;2019;1.2
SSA;SOYBEAN;TONNE_HA;2020;1.21
SSA;SOYBEAN;TONNE_HA;2021;1.23
SSA;SOYBEAN;TONNE_HA;2022;1.24
SSA;SOYBEAN;TONNE_HA;2023;1.25
SSA;SOYBEAN;TONNE_HA;2024;1.26
SSA;SOYBEAN;TONNE_HA;2025;1.28
SSA;SOYBEAN;TONNE_HA;2026;1.29
SSA;WHEAT;TONNE_HA;1990;2.22
SSA;WHEAT;TONNE_HA;1991;2.27
SSA;WHEAT;TONNE_HA;1992;1.46
SSA;WHEAT;TONNE_HA;1993;1.25
SSA;WHEAT;TONNE_HA;1994;1.48
SSA;WHEAT;TONNE_HA;1995;1.53
SSA;WHEAT;TONNE_HA;1996;1.7
SSA;WHEAT;TONNE_HA;1997;1.63
SSA;WHEAT;TONNE_HA;1998;1.62
SSA;WHEAT;TONNE_HA;1999;1.5
SSA;WHEAT;TONNE_HA;2000;1.47
SSA;WHEAT;TONNE_HA;2001;1.64
SSA;WHEAT;TONNE_HA;2002;1.72
SSA;WHEAT;TONNE_HA;2003;1.61
SSA;WHEAT;TONNE_HA;2004;1.7
SSA;WHEAT;TONNE_HA;2005;1.75
SSA;WHEAT;TONNE_HA;2006;1.79
SSA;WHEAT;TONNE_HA;2007;1.81
SSA;WHEAT;TONNE_HA;2008;1.69
SSA;WHEAT;TONNE_HA;2009;1.74
SSA;WHEAT;TONNE_HA;2010;1.91
SSA;WHEAT;TONNE_HA;2011;1.98
SSA;WHEAT;TONNE_HA;2012;2.17
SSA;WHEAT;TONNE_HA;2013;2.35
SSA;WHEAT;TONNE_HA;2014;2.46
SSA;WHEAT;TONNE_HA;2015;2.47
SSA;WHEAT;TONNE_HA;2016;2.48
SSA;WHEAT;TONNE_HA;2017;2.51
SSA;WHEAT;TONNE_HA;2018;2.56
SSA;WHEAT;TONNE_HA;2019;2.59
SSA;WHEAT;TONNE_HA;2020;2.63
SSA;WHEAT;TONNE_HA;2021;2.67
SSA;WHEAT;TONNE_HA;2022;2.71
SSA;WHEAT;TONNE_HA;2023;2.75
SSA;WHEAT;TONNE_HA;2024;2.79
SSA;WHEAT;TONNE_HA;2025;2.83
SSA;WHEAT;TONNE_HA;2026;2.87
THA;MAIZE;TONNE_HA;1990;2.41
THA;MAIZE;TONNE_HA;1991;2.71
THA;MAIZE;TONNE_HA;1992;2.97
THA;MAIZE;TONNE_HA;1993;2.65
THA;MAIZE;TONNE_HA;1994;2.88
THA;MAIZE;TONNE_HA;1995;3.28
THA;MAIZE;TONNE_HA;1996;3.45
THA;MAIZE;TONNE_HA;1997;3.2
THA;MAIZE;TONNE_HA;1998;3.35
THA;MAIZE;TONNE_HA;1999;3.56
THA;MAIZE;TONNE_HA;2000;3.67
THA;MAIZE;TONNE_HA;2001;3.73
THA;MAIZE;TONNE_HA;2002;3.73
THA;MAIZE;TONNE_HA;2003;3.85
THA;MAIZE;TONNE_HA;2004;3.87
THA;MAIZE;TONNE_HA;2005;3.83
THA;MAIZE;TONNE_HA;2006;3.96
THA;MAIZE;TONNE_HA;2007;3.93
THA;MAIZE;TONNE_HA;2008;4.07
THA;MAIZE;TONNE_HA;2009;4.18
THA;MAIZE;TONNE_HA;2010;4.06
THA;MAIZE;TONNE_HA;2011;4.2
THA;MAIZE;TONNE_HA;2012;4.18
THA;MAIZE;TONNE_HA;2013;4.05
THA;MAIZE;TONNE_HA;2014;4.18
THA;MAIZE;TONNE_HA;2015;4.15
THA;MAIZE;TONNE_HA;2016;4.23
THA;MAIZE;TONNE_HA;2017;4.3
THA;MAIZE;TONNE_HA;2018;4.37
THA;MAIZE;TONNE_HA;2019;4.44
THA;MAIZE;TONNE_HA;2020;4.51
THA;MAIZE;TONNE_HA;2021;4.58
THA;MAIZE;TONNE_HA;2022;4.66
THA;MAIZE;TONNE_HA;2023;4.73
THA;MAIZE;TONNE_HA;2024;4.81
THA;MAIZE;TONNE_HA;2025;4.88
THA;MAIZE;TONNE_HA;2026;4.96
THA;RICE;TONNE_HA;1990;1.29
THA;RICE;TONNE_HA;1991;1.49
THA;RICE;TONNE_HA;1992;1.44
THA;RICE;TONNE_HA;1993;1.44
THA;RICE;TONNE_HA;1994;1.56
THA;RICE;TONNE_HA;1995;1.6
THA;RICE;TONNE_HA;1996;1.6
THA;RICE;TONNE_HA;1997;1.57
THA;RICE;TONNE_HA;1998;1.6
THA;RICE;TONNE_HA;1999;1.61
THA;RICE;TONNE_HA;2000;1.73
THA;RICE;TONNE_HA;2001;1.83
THA;RICE;TONNE_HA;2002;1.92
THA;RICE;TONNE_HA;2003;1.94
THA;RICE;TONNE_HA;2004;1.91
THA;RICE;TONNE_HA;2005;1.98
THA;RICE;TONNE_HA;2006;1.95
THA;RICE;TONNE_HA;2007;2.02
THA;RICE;TONNE_HA;2008;1.98
THA;RICE;TONNE_HA;2009;1.93
THA;RICE;TONNE_HA;2010;1.97
THA;RICE;TONNE_HA;2011;2.11
THA;RICE;TONNE_HA;2012;2.1
THA;RICE;TONNE_HA;2013;2.08
THA;RICE;TONNE_HA;2014;1.99
THA;RICE;TONNE_HA;2015;1.91
THA;RICE;TONNE_HA;2016;1.98
THA;RICE;TONNE_HA;2017;2.13
THA;RICE;TONNE_HA;2018;2.17
THA;RICE;TONNE_HA;2019;2.2
THA;RICE;TONNE_HA;2020;2.25
THA;RICE;TONNE_HA;2021;2.29
THA;RICE;TONNE_HA;2022;2.33
THA;RICE;TONNE_HA;2023;2.37
THA;RICE;TONNE_HA;2024;2.41
THA;RICE;TONNE_HA;2025;2.45
THA;RICE;TONNE_HA;2026;2.5
THA;SOYBEAN;TONNE_HA;1990;1
THA;SOYBEAN;TONNE_HA;1991;1.37
THA;SOYBEAN;TONNE_HA;1992;1.4
THA;SOYBEAN;TONNE_HA;1993;1.37
THA;SOYBEAN;TONNE_HA;1994;1.33
THA;SOYBEAN;TONNE_HA;1995;1.65
THA;SOYBEAN;TONNE_HA;1996;1.4
THA;SOYBEAN;TONNE_HA;1997;1.54
THA;SOYBEAN;TONNE_HA;1998;1.43
THA;SOYBEAN;TONNE_HA;1999;1.41
THA;SOYBEAN;TONNE_HA;2000;1.34
THA;SOYBEAN;TONNE_HA;2001;1.23
THA;SOYBEAN;TONNE_HA;2002;1.03
THA;SOYBEAN;TONNE_HA;2003;1.11
THA;SOYBEAN;TONNE_HA;2004;1.3
THA;SOYBEAN;TONNE_HA;2005;1.26
THA;SOYBEAN;TONNE_HA;2006;1.21
THA;SOYBEAN;TONNE_HA;2007;1.05
THA;SOYBEAN;TONNE_HA;2008;1.07
THA;SOYBEAN;TONNE_HA;2009;1.01
THA;SOYBEAN;TONNE_HA;2010;0.87
THA;SOYBEAN;TONNE_HA;2011;0.55
THA;SOYBEAN;TONNE_HA;2012;0.37
THA;SOYBEAN;TONNE_HA;2013;0.3
THA;SOYBEAN;TONNE_HA;2014;0.3
THA;SOYBEAN;TONNE_HA;2015;0.3
THA;SOYBEAN;TONNE_HA;2016;0.3
THA;SOYBEAN;TONNE_HA;2017;0.31
THA;SOYBEAN;TONNE_HA;2018;0.31
THA;SOYBEAN;TONNE_HA;2019;0.32
THA;SOYBEAN;TONNE_HA;2020;0.32
THA;SOYBEAN;TONNE_HA;2021;0.33
THA;SOYBEAN;TONNE_HA;2022;0.33
THA;SOYBEAN;TONNE_HA;2023;0.34
THA;SOYBEAN;TONNE_HA;2024;0.34
THA;SOYBEAN;TONNE_HA;2025;0.35
THA;SOYBEAN;TONNE_HA;2026;0.35
THA;WHEAT;TONNE_HA;1990;1
THA;WHEAT;TONNE_HA;1991;1
THA;WHEAT;TONNE_HA;1992;1
THA;WHEAT;TONNE_HA;1993;1
THA;WHEAT;TONNE_HA;1994;1
THA;WHEAT;TONNE_HA;1995;1
THA;WHEAT;TONNE_HA;1996;0.65
THA;WHEAT;TONNE_HA;1997;0.65
THA;WHEAT;TONNE_HA;1998;0.64
THA;WHEAT;TONNE_HA;1999;0.63
THA;WHEAT;TONNE_HA;2000;0.65
THA;WHEAT;TONNE_HA;2001;0.82
THA;WHEAT;TONNE_HA;2002;0.81
THA;WHEAT;TONNE_HA;2003;0.83
THA;WHEAT;TONNE_HA;2004;0.88
THA;WHEAT;TONNE_HA;2005;0.91
THA;WHEAT;TONNE_HA;2006;1.02
THA;WHEAT;TONNE_HA;2007;1.05
THA;WHEAT;TONNE_HA;2008;1.04
THA;WHEAT;TONNE_HA;2009;1.02
THA;WHEAT;TONNE_HA;2010;1.04
THA;WHEAT;TONNE_HA;2011;1.05
THA;WHEAT;TONNE_HA;2012;0.87
THA;WHEAT;TONNE_HA;2013;1.25
THA;WHEAT;TONNE_HA;2014;1.14
THA;WHEAT;TONNE_HA;2015;1.14
THA;WHEAT;TONNE_HA;2016;1.14
THA;WHEAT;TONNE_HA;2017;1.14
THA;WHEAT;TONNE_HA;2018;1.15
THA;WHEAT;TONNE_HA;2019;1.17
THA;WHEAT;TONNE_HA;2020;1.19
THA;WHEAT;TONNE_HA;2021;1.21
THA;WHEAT;TONNE_HA;2022;1.23
THA;WHEAT;TONNE_HA;2023;1.25
THA;WHEAT;TONNE_HA;2024;1.27
THA;WHEAT;TONNE_HA;2025;1.29
THA;WHEAT;TONNE_HA;2026;1.3
TUR;MAIZE;TONNE_HA;1990;4.08
TUR;MAIZE;TONNE_HA;1991;4.25
TUR;MAIZE;TONNE_HA;1992;4.25
TUR;MAIZE;TONNE_HA;1993;4.55
TUR;MAIZE;TONNE_HA;1994;3.81
TUR;MAIZE;TONNE_HA;1995;3.69
TUR;MAIZE;TONNE_HA;1996;3.64
TUR;MAIZE;TONNE_HA;1997;3.82
TUR;MAIZE;TONNE_HA;1998;4.18
TUR;MAIZE;TONNE_HA;1999;4.43
TUR;MAIZE;TONNE_HA;2000;4.14
TUR;MAIZE;TONNE_HA;2001;4
TUR;MAIZE;TONNE_HA;2002;4.2
TUR;MAIZE;TONNE_HA;2003;5
TUR;MAIZE;TONNE_HA;2004;5.5
TUR;MAIZE;TONNE_HA;2005;7
TUR;MAIZE;TONNE_HA;2006;7.11
TUR;MAIZE;TONNE_HA;2007;6.82
TUR;MAIZE;TONNE_HA;2008;7.18
TUR;MAIZE;TONNE_HA;2009;7.18
TUR;MAIZE;TONNE_HA;2010;7.26
TUR;MAIZE;TONNE_HA;2011;7.13
TUR;MAIZE;TONNE_HA;2012;7.38
TUR;MAIZE;TONNE_HA;2013;8.94
TUR;MAIZE;TONNE_HA;2014;0.9
TUR;MAIZE;TONNE_HA;2015;1.02
TUR;MAIZE;TONNE_HA;2016;1.01
TUR;MAIZE;TONNE_HA;2017;1.02
TUR;MAIZE;TONNE_HA;2018;1.02
TUR;MAIZE;TONNE_HA;2019;1.03
TUR;MAIZE;TONNE_HA;2020;1.03
TUR;MAIZE;TONNE_HA;2021;1.04
TUR;MAIZE;TONNE_HA;2022;1.05
TUR;MAIZE;TONNE_HA;2023;1.05
TUR;MAIZE;TONNE_HA;2024;1.06
TUR;MAIZE;TONNE_HA;2025;1.06
TUR;MAIZE;TONNE_HA;2026;1.07
TUR;RICE;TONNE_HA;1990;3
TUR;RICE;TONNE_HA;1991;2.85
TUR;RICE;TONNE_HA;1992;3
TUR;RICE;TONNE_HA;1993;3
TUR;RICE;TONNE_HA;1994;2.93
TUR;RICE;TONNE_HA;1995;2.4
TUR;RICE;TONNE_HA;1996;3.05
TUR;RICE;TONNE_HA;1997;3
TUR;RICE;TONNE_HA;1998;3.15
TUR;RICE;TONNE_HA;1999;3.14
TUR;RICE;TONNE_HA;2000;3.62
TUR;RICE;TONNE_HA;2001;3.66
TUR;RICE;TONNE_HA;2002;3.6
TUR;RICE;TONNE_HA;2003;3.43
TUR;RICE;TONNE_HA;2004;4.2
TUR;RICE;TONNE_HA;2005;4.24
TUR;RICE;TONNE_HA;2006;4.22
TUR;RICE;TONNE_HA;2007;4.14
TUR;RICE;TONNE_HA;2008;4.52
TUR;RICE;TONNE_HA;2009;4.67
TUR;RICE;TONNE_HA;2010;5.21
TUR;RICE;TONNE_HA;2011;5.43
TUR;RICE;TONNE_HA;2012;4.41
TUR;RICE;TONNE_HA;2013;4.88
TUR;RICE;TONNE_HA;2014;4.58
TUR;RICE;TONNE_HA;2015;4.76
TUR;RICE;TONNE_HA;2016;4.68
TUR;RICE;TONNE_HA;2017;4.72
TUR;RICE;TONNE_HA;2018;4.77
TUR;RICE;TONNE_HA;2019;4.81
TUR;RICE;TONNE_HA;2020;4.86
TUR;RICE;TONNE_HA;2021;4.91
TUR;RICE;TONNE_HA;2022;4.96
TUR;RICE;TONNE_HA;2023;5.01
TUR;RICE;TONNE_HA;2024;5.06
TUR;RICE;TONNE_HA;2025;5.11
TUR;RICE;TONNE_HA;2026;5.16
TUR;SOYBEAN;TONNE_HA;1990;1
TUR;SOYBEAN;TONNE_HA;1991;2.39
TUR;SOYBEAN;TONNE_HA;1992;3.52
TUR;SOYBEAN;TONNE_HA;1993;2.17
TUR;SOYBEAN;TONNE_HA;1994;2.26
TUR;SOYBEAN;TONNE_HA;1995;2.42
TUR;SOYBEAN;TONNE_HA;1996;2.5
TUR;SOYBEAN;TONNE_HA;1997;1.74
TUR;SOYBEAN;TONNE_HA;1998;2.37
TUR;SOYBEAN;TONNE_HA;1999;4.13
TUR;SOYBEAN;TONNE_HA;2000;2.65
TUR;SOYBEAN;TONNE_HA;2001;2.35
TUR;SOYBEAN;TONNE_HA;2002;3.17
TUR;SOYBEAN;TONNE_HA;2003;2.83
TUR;SOYBEAN;TONNE_HA;2004;1.67
TUR;SOYBEAN;TONNE_HA;2005;0.97
TUR;SOYBEAN;TONNE_HA;2006;1.57
TUR;SOYBEAN;TONNE_HA;2007;1.03
TUR;SOYBEAN;TONNE_HA;2008;1.13
TUR;SOYBEAN;TONNE_HA;2009;1.27
TUR;SOYBEAN;TONNE_HA;2010;2.9
TUR;SOYBEAN;TONNE_HA;2011;3.49
TUR;SOYBEAN;TONNE_HA;2012;3.49
TUR;SOYBEAN;TONNE_HA;2013;4.5
TUR;SOYBEAN;TONNE_HA;2014;4.26
TUR;SOYBEAN;TONNE_HA;2015;4.57
TUR;SOYBEAN;TONNE_HA;2016;4.29
TUR;SOYBEAN;TONNE_HA;2017;4.6
TUR;SOYBEAN;TONNE_HA;2018;4.64
TUR;SOYBEAN;TONNE_HA;2019;4.69
TUR;SOYBEAN;TONNE_HA;2020;4.74
TUR;SOYBEAN;TONNE_HA;2021;4.78
TUR;SOYBEAN;TONNE_HA;2022;4.83
TUR;SOYBEAN;TONNE_HA;2023;4.88
TUR;SOYBEAN;TONNE_HA;2024;4.93
TUR;SOYBEAN;TONNE_HA;2025;4.98
TUR;SOYBEAN;TONNE_HA;2026;5.03
TUR;WHEAT;TONNE_HA;1990;2.12
TUR;WHEAT;TONNE_HA;1991;2.13
TUR;WHEAT;TONNE_HA;1992;2.04
TUR;WHEAT;TONNE_HA;1993;2.16
TUR;WHEAT;TONNE_HA;1994;1.79
TUR;WHEAT;TONNE_HA;1995;1.92
TUR;WHEAT;TONNE_HA;1996;1.98
TUR;WHEAT;TONNE_HA;1997;2
TUR;WHEAT;TONNE_HA;1998;2.23
TUR;WHEAT;TONNE_HA;1999;2.08
TUR;WHEAT;TONNE_HA;2000;2.23
TUR;WHEAT;TONNE_HA;2001;2.03
TUR;WHEAT;TONNE_HA;2002;2.1
TUR;WHEAT;TONNE_HA;2003;2.09
TUR;WHEAT;TONNE_HA;2004;2.26
TUR;WHEAT;TONNE_HA;2005;2.32
TUR;WHEAT;TONNE_HA;2006;2.36
TUR;WHEAT;TONNE_HA;2007;2.13
TUR;WHEAT;TONNE_HA;2008;2.2
TUR;WHEAT;TONNE_HA;2009;2.54
TUR;WHEAT;TONNE_HA;2010;2.43
TUR;WHEAT;TONNE_HA;2011;2.69
TUR;WHEAT;TONNE_HA;2012;2.67
TUR;WHEAT;TONNE_HA;2013;2.84
TUR;WHEAT;TONNE_HA;2014;2.4
TUR;WHEAT;TONNE_HA;2015;2.87
TUR;WHEAT;TONNE_HA;2016;2.63
TUR;WHEAT;TONNE_HA;2017;2.67
TUR;WHEAT;TONNE_HA;2018;2.71
TUR;WHEAT;TONNE_HA;2019;2.75
TUR;WHEAT;TONNE_HA;2020;2.79
TUR;WHEAT;TONNE_HA;2021;2.83
TUR;WHEAT;TONNE_HA;2022;2.87
TUR;WHEAT;TONNE_HA;2023;2.92
TUR;WHEAT;TONNE_HA;2024;2.96
TUR;WHEAT;TONNE_HA;2025;3
TUR;WHEAT;TONNE_HA;2026;3.05
TZA;MAIZE;TONNE_HA;1990;1.5
TZA;MAIZE;TONNE_HA;1991;1.26
TZA;MAIZE;TONNE_HA;1992;1.17
TZA;MAIZE;TONNE_HA;1993;1.25
TZA;MAIZE;TONNE_HA;1994;1.33
TZA;MAIZE;TONNE_HA;1995;1.55
TZA;MAIZE;TONNE_HA;1996;1.62
TZA;MAIZE;TONNE_HA;1997;1.2
TZA;MAIZE;TONNE_HA;1998;1.36
TZA;MAIZE;TONNE_HA;1999;1.39
TZA;MAIZE;TONNE_HA;2000;1.07
TZA;MAIZE;TONNE_HA;2001;1.7
TZA;MAIZE;TONNE_HA;2002;1.7
TZA;MAIZE;TONNE_HA;2003;1.01
TZA;MAIZE;TONNE_HA;2004;1.07
TZA;MAIZE;TONNE_HA;2005;1.01
TZA;MAIZE;TONNE_HA;2006;1.33
TZA;MAIZE;TONNE_HA;2007;1.27
TZA;MAIZE;TONNE_HA;2008;0.89
TZA;MAIZE;TONNE_HA;2009;1.12
TZA;MAIZE;TONNE_HA;2010;1.55
TZA;MAIZE;TONNE_HA;2011;1.32
TZA;MAIZE;TONNE_HA;2012;1.24
TZA;MAIZE;TONNE_HA;2013;1.34
TZA;MAIZE;TONNE_HA;2014;1.77
TZA;MAIZE;TONNE_HA;2015;1.94
TZA;MAIZE;TONNE_HA;2016;1.71
TZA;MAIZE;TONNE_HA;2017;1.77
TZA;MAIZE;TONNE_HA;2018;1.79
TZA;MAIZE;TONNE_HA;2019;1.81
TZA;MAIZE;TONNE_HA;2020;1.84
TZA;MAIZE;TONNE_HA;2021;1.86
TZA;MAIZE;TONNE_HA;2022;1.88
TZA;MAIZE;TONNE_HA;2023;1.9
TZA;MAIZE;TONNE_HA;2024;1.92
TZA;MAIZE;TONNE_HA;2025;1.94
TZA;MAIZE;TONNE_HA;2026;1.96
TZA;RICE;TONNE_HA;1990;1.39
TZA;RICE;TONNE_HA;1991;1.1
TZA;RICE;TONNE_HA;1992;0.82
TZA;RICE;TONNE_HA;1993;1.11
TZA;RICE;TONNE_HA;1994;1.13
TZA;RICE;TONNE_HA;1995;0.98
TZA;RICE;TONNE_HA;1996;1.19
TZA;RICE;TONNE_HA;1997;0.81
TZA;RICE;TONNE_HA;1998;1.03
TZA;RICE;TONNE_HA;1999;1.07
TZA;RICE;TONNE_HA;2000;0.98
TZA;RICE;TONNE_HA;2001;1.39
TZA;RICE;TONNE_HA;2002;1.96
TZA;RICE;TONNE_HA;2003;1.31
TZA;RICE;TONNE_HA;2004;1.18
TZA;RICE;TONNE_HA;2005;1.11
TZA;RICE;TONNE_HA;2006;1.27
TZA;RICE;TONNE_HA;2007;1.56
TZA;RICE;TONNE_HA;2008;1.02
TZA;RICE;TONNE_HA;2009;1.08
TZA;RICE;TONNE_HA;2010;1.52
TZA;RICE;TONNE_HA;2011;1.31
TZA;RICE;TONNE_HA;2012;1.46
TZA;RICE;TONNE_HA;2013;1.54
TZA;RICE;TONNE_HA;2014;1.78
TZA;RICE;TONNE_HA;2015;1.68
TZA;RICE;TONNE_HA;2016;1.71
TZA;RICE;TONNE_HA;2017;1.72
TZA;RICE;TONNE_HA;2018;1.73
TZA;RICE;TONNE_HA;2019;1.75
TZA;RICE;TONNE_HA;2020;1.77
TZA;RICE;TONNE_HA;2021;1.79
TZA;RICE;TONNE_HA;2022;1.8
TZA;RICE;TONNE_HA;2023;1.82
TZA;RICE;TONNE_HA;2024;1.84
TZA;RICE;TONNE_HA;2025;1.86
TZA;RICE;TONNE_HA;2026;1.88
TZA;SOYBEAN;TONNE_HA;1990;1
TZA;SOYBEAN;TONNE_HA;1991;0.33
TZA;SOYBEAN;TONNE_HA;1992;0.4
TZA;SOYBEAN;TONNE_HA;1993;0.33
TZA;SOYBEAN;TONNE_HA;1994;0.33
TZA;SOYBEAN;TONNE_HA;1995;0.33
TZA;SOYBEAN;TONNE_HA;1996;0.33
TZA;SOYBEAN;TONNE_HA;1997;0.33
TZA;SOYBEAN;TONNE_HA;1998;0.33
TZA;SOYBEAN;TONNE_HA;1999;0.33
TZA;SOYBEAN;TONNE_HA;2000;0.33
TZA;SOYBEAN;TONNE_HA;2001;0.33
TZA;SOYBEAN;TONNE_HA;2002;0.33
TZA;SOYBEAN;TONNE_HA;2003;0.33
TZA;SOYBEAN;TONNE_HA;2004;0.33
TZA;SOYBEAN;TONNE_HA;2005;0.33
TZA;SOYBEAN;TONNE_HA;2006;0.33
TZA;SOYBEAN;TONNE_HA;2007;0.33
TZA;SOYBEAN;TONNE_HA;2008;0.33
TZA;SOYBEAN;TONNE_HA;2009;0.33
TZA;SOYBEAN;TONNE_HA;2010;0.33
TZA;SOYBEAN;TONNE_HA;2011;0.33
TZA;SOYBEAN;TONNE_HA;2012;0.33
TZA;SOYBEAN;TONNE_HA;2013;0.33
TZA;SOYBEAN;TONNE_HA;2014;0.33
TZA;SOYBEAN;TONNE_HA;2015;0.33
TZA;SOYBEAN;TONNE_HA;2016;0.33
TZA;SOYBEAN;TONNE_HA;2017;0.33
TZA;SOYBEAN;TONNE_HA;2018;0.33
TZA;SOYBEAN;TONNE_HA;2019;0.33
TZA;SOYBEAN;TONNE_HA;2020;0.33
TZA;SOYBEAN;TONNE_HA;2021;0.33
TZA;SOYBEAN;TONNE_HA;2022;0.33
TZA;SOYBEAN;TONNE_HA;2023;0.33
TZA;SOYBEAN;TONNE_HA;2024;0.33
TZA;SOYBEAN;TONNE_HA;2025;0.33
TZA;SOYBEAN;TONNE_HA;2026;0.33
TZA;WHEAT;TONNE_HA;1990;1.68
TZA;WHEAT;TONNE_HA;1991;1.48
TZA;WHEAT;TONNE_HA;1992;1.34
TZA;WHEAT;TONNE_HA;1993;1.2
TZA;WHEAT;TONNE_HA;1994;2.14
TZA;WHEAT;TONNE_HA;1995;1.53
TZA;WHEAT;TONNE_HA;1996;1.37
TZA;WHEAT;TONNE_HA;1997;1.5
TZA;WHEAT;TONNE_HA;1998;1.61
TZA;WHEAT;TONNE_HA;1999;1.44
TZA;WHEAT;TONNE_HA;2000;0.46
TZA;WHEAT;TONNE_HA;2001;1.53
TZA;WHEAT;TONNE_HA;2002;1.4
TZA;WHEAT;TONNE_HA;2003;0.99
TZA;WHEAT;TONNE_HA;2004;0.97
TZA;WHEAT;TONNE_HA;2005;1.01
TZA;WHEAT;TONNE_HA;2006;2.07
TZA;WHEAT;TONNE_HA;2007;1.1
TZA;WHEAT;TONNE_HA;2008;1
TZA;WHEAT;TONNE_HA;2009;0.55
TZA;WHEAT;TONNE_HA;2010;1.14
TZA;WHEAT;TONNE_HA;2011;1.03
TZA;WHEAT;TONNE_HA;2012;0.99
TZA;WHEAT;TONNE_HA;2013;0.95
TZA;WHEAT;TONNE_HA;2014;1.67
TZA;WHEAT;TONNE_HA;2015;1
TZA;WHEAT;TONNE_HA;2016;1
TZA;WHEAT;TONNE_HA;2017;1.13
TZA;WHEAT;TONNE_HA;2018;1.15
TZA;WHEAT;TONNE_HA;2019;1.16
TZA;WHEAT;TONNE_HA;2020;1.18
TZA;WHEAT;TONNE_HA;2021;1.2
TZA;WHEAT;TONNE_HA;2022;1.22
TZA;WHEAT;TONNE_HA;2023;1.24
TZA;WHEAT;TONNE_HA;2024;1.26
TZA;WHEAT;TONNE_HA;2025;1.28
TZA;WHEAT;TONNE_HA;2026;1.3
UKR;MAIZE;TONNE_HA;1990;1
UKR;MAIZE;TONNE_HA;1991;3.52
